,Date,Close,High,Low,Open,Volume,SMA_Short,SMA_Long,Signal,Position
208,2025-03-12,119.59591674804688,123.43775323409837,118.82755249612467,121.84114675312868,1807100,138.26209854125977,136.52678077697755,1,0.0
209,2025-03-13,117.08126068115234,119.82543064491645,116.92159622891495,118.74771843197445,1984800,137.90366149902343,136.36499713897706,1,0.0
210,2025-03-14,120.923095703125,121.79125402233593,117.25089708974298,118.5581174210663,2978800,137.64437225341797,136.22187671661376,1,0.0
211,2025-03-17,122.23031616210938,123.2381770698478,120.52394231626711,120.84326360414602,2015400,137.40787475585938,136.09745197296144,1,0.0
212,2025-03-18,122.83902740478516,122.9388138828945,121.16258868759931,121.8411473972512,1415400,137.20171279907225,135.9896199798584,1,0.0
213,2025-03-19,121.95091247558594,122.9787276455801,121.05281896333177,122.3001689489014,1706100,136.932684173584,135.94712814331055,1,0.0
214,2025-03-20,120.0250015258789,121.82118851645447,119.436255998158,121.46195111833936,1620600,136.61036895751954,135.90001941680907,1,0.0
215,2025-03-21,120.49401092529297,120.52394610740761,117.67000867643415,119.12691257403553,3041400,136.27787521362305,135.85034233093262,1,0.0
216,2025-03-24,121.71142578125,124.16620968708892,120.63371354554891,121.62161262166477,1557400,135.97791244506837,135.80948196411134,1,0.0
217,2025-03-25,120.2545166015625,122.7791516925399,119.50610662851133,122.3400820721195,1605900,135.6394316101074,135.7478871154785,0,-1.0
218,2025-03-26,119.64581298828125,120.88318205105324,118.79761651471351,120.46407428009792,2652900,135.199366607666,135.6869214630127,0,0.0
219,2025-03-27,118.71778106689453,120.07489843307023,118.47829200616353,119.7455962163026,2075700,134.71120391845704,135.62052158355712,0,0.0
220,2025-03-28,116.44261932373047,119.40632413389193,116.11331709744137,118.95727356716493,1772900,134.20148696899415,135.54249771118165,0,0.0
221,2025-03-31,116.73200225830078,117.48041223591545,113.51882753629332,116.11331393604681,2014000,133.64786315917968,135.47048671722413,0,0.0
222,2025-04-01,114.05000305175781,116.47000122070312,113.36000061035156,116.41999816894531,2302800,132.98791137695312,135.3798546218872,0,0.0
223,2025-04-02,115.98999786376953,116.23999786376953,112.75,113.12000274658203,1947600,132.26278030395508,135.3117768096924,0,0.0
224,2025-04-03,109.66999816894531,113.9000015258789,109.56999969482422,113.0999984741211,3802400,131.41065048217774,135.21567237854003,0,0.0
225,2025-04-04,103.0,107.69999694824219,102.8499984741211,107.13999938964844,3826300,130.42811447143555,135.0763910675049,0,0.0
226,2025-04-07,103.58999633789062,107.0,98.51000213623047,102.62999725341797,3562900,129.4775355529785,134.92482315063478,0,0.0
227,2025-04-08,99.29000091552734,106.76000213623047,97.37000274658203,106.05999755859375,4525100,128.45053619384765,134.76252513885498,0,0.0
228,2025-04-09,107.05000305175781,107.30000305175781,96.43000030517578,98.05999755859375,4234600,127.59111083984375,134.63644626617432,0,0.0
229,2025-04-10,99.94999694824219,105.27999877929688,96.80999755859375,104.81999969482422,4977800,126.6545474243164,134.4657850265503,0,0.0
230,2025-04-11,102.70999908447266,103.33999633789062,98.86000061035156,101.1500015258789,2849100,125.68756576538085,134.31085929870605,0,0.0
231,2025-04-14,105.19000244140625,106.20999908447266,104.0,104.94000244140625,1906700,124.76739028930665,134.1762745666504,0,0.0
232,2025-04-15,103.12000274658203,105.25,102.54000091552734,104.30000305175781,1326700,123.86349212646485,134.04270526885986,0,0.0
233,2025-04-16,102.69999694824219,104.83000183105469,101.87000274658203,103.22000122070312,1454400,122.98292663574219,133.91284259796143,0,0.0
234,2025-04-17,102.4800033569336,103.5,101.36000061035156,102.62999725341797,1769900,122.07900131225585,133.79294773101807,0,0.0
235,2025-04-21,100.26000213623047,102.04000091552734,99.12000274658203,101.8499984741211,2321800,121.13766143798829,133.66883449554444,0,0.0
236,2025-04-22,102.80999755859375,103.94000244140625,101.19999694824219,102.0,2321500,120.29581817626953,133.5557308959961,0,0.0
237,2025-04-23,105.0,109.62000274658203,104.75,106.66999816894531,2236200,119.52811065673828,133.4523839569092,0,0.0
238,2025-04-24,107.0199966430664,107.08000183105469,103.16000366210938,105.41999816894531,1989400,118.83952072143555,133.3606287384033,0,0.0
239,2025-04-25,106.27999877929688,106.43000030517578,104.3499984741211,105.87000274658203,1120600,118.2093751525879,133.26840549468994,0,0.0
240,2025-04-28,106.87000274658203,108.55999755859375,105.38999938964844,107.3499984741211,1689700,117.62356079101562,133.1709280014038,0,0.0
241,2025-04-29,107.45999908447266,108.0199966430664,105.77999877929688,106.9000015258789,1201800,117.08507095336914,133.0577544403076,0,0.0
242,2025-04-30,107.5999984741211,107.94999694824219,105.44999694824219,106.95999908447266,1452200,116.53880340576171,132.93826999664307,0,0.0
243,2025-05-01,106.45999908447266,108.2300033569336,104.0999984741211,107.25,1523100,115.9308186340332,132.81915168762208,0,0.0
244,2025-05-02,108.62999725341797,110.33000183105469,107.44999694824219,109.23999786376953,1213100,115.37341857910157,132.68577335357665,0,0.0
245,2025-05-05,108.37000274658203,109.25,107.45999908447266,108.0999984741211,1385500,114.8391584777832,132.5638240814209,0,0.0
246,2025-05-06,105.23999786376953,108.20999908447266,104.36000061035156,107.25,1960600,114.24409423828125,132.4338324356079,0,0.0
247,2025-05-07,107.5199966430664,107.5999984741211,104.79000091552734,106.69000244140625,2143700,113.7165837097168,132.31618545532226,0,0.0
248,2025-05-08,108.69999694824219,110.6500015258789,106.55000305175781,108.0,2093300,113.20688522338867,132.1962840270996,0,0.0
249,2025-05-09,106.93000030517578,109.86000061035156,106.79000091552734,108.95999908447266,1369500,112.80927337646484,132.08130573272706,0,0.0
